transaction_id,user_id,feature,amount,timestamp,status
4279,547,Investments,64.04,2024-12-03 10:07:38,Success
4280,307,QR Scan,23.25,2024-11-09 21:53:43,Success
4281,851,QR Scan,33.05,2025-02-26 00:53:48,Success
4282,272,Bill Payment,75.42,2025-05-28 19:44:41,Abandoned
4283,131,Money Transfer,45.02,2024-12-31 21:03:32,Success
4284,780,Top-up,26.89,2024-11-26 01:38:45,Success
4285,338,Money Transfer,10.6,2024-09-10 04:27:16,Success
4286,699,Money Transfer,86.46,2025-06-15 03:40:13,Failed
4287,161,Top-up,31.37,2025-04-30 00:40:39,Failed
4288,599,Bill Payment,208.84,2025-04-16 02:34:02,Success
4289,138,Money Transfer,76.14,2025-05-22 21:23:25,Success
4290,976,Bill Payment,12.73,2025-02-21 21:36:38,Abandoned
4291,769,Bill Payment,24.65,2024-11-06 04:57:33,Success
4292,659,Top-up,1.42,2025-02-28 16:01:54,Success
4293,340,Bill Payment,3.99,2025-02-07 01:17:01,Success
4294,889,QR Scan,19.17,2025-04-16 11:52:16,Success
4295,297,Top-up,55.5,2024-10-11 08:50:43,Success
4296,923,Investments,17.75,2024-09-08 07:25:00,Success
4297,768,Investments,59.34,2024-10-12 20:04:16,Success
4298,522,Bill Payment,2.98,2025-05-04 01:00:30,Success
4299,541,Money Transfer,14.75,2025-06-11 22:30:39,Failed
4300,599,Top-up,77.29,2024-08-14 13:32:10,Success
4301,725,Top-up,96.82,2024-11-18 07:17:41,Abandoned
4302,369,Investments,0.93,2025-06-25 23:51:56,Success
4303,818,Money Transfer,76.07,2024-11-22 02:12:13,Success
4304,789,Top-up,41.11,2024-11-06 23:03:14,Success
4305,802,Investments,43.14,2024-12-14 14:17:47,Success
4306,76,Top-up,61.74,2025-03-17 00:17:28,Failed
4307,539,Investments,35.39,2025-06-21 23:18:10,Success
4308,818,Money Transfer,132.05,2024-10-08 03:06:27,Abandoned
4309,722,Money Transfer,60.96,2025-01-20 00:05:51,Abandoned
4310,161,QR Scan,2.29,2024-07-05 10:28:03,Success
4311,406,Money Transfer,49.69,2025-06-04 04:30:14,Failed
4312,372,Top-up,73.68,2024-12-11 20:13:42,Success
4313,40,QR Scan,24.39,2024-07-13 04:29:54,Success
4314,406,QR Scan,23.02,2024-09-27 10:40:33,Success
4315,254,Investments,36.82,2024-12-01 04:19:18,Success
4316,688,QR Scan,24.12,2024-09-23 17:41:03,Success
4317,247,Bill Payment,32.63,2024-09-12 09:52:35,Success
4318,440,Bill Payment,46.6,2025-05-24 13:54:19,Success
4319,507,Money Transfer,4.45,2025-01-05 01:53:05,Success
4320,490,Investments,82.22,2025-03-28 12:12:20,Success
4321,482,Investments,20.33,2024-11-21 03:38:07,Success
4322,894,QR Scan,16.11,2024-09-20 00:21:35,Success
4323,871,Bill Payment,23.81,2024-10-01 11:03:34,Success
4324,921,Bill Payment,7.73,2024-07-18 23:11:35,Success
4325,812,Money Transfer,10.86,2025-04-06 13:43:59,Success
4326,753,QR Scan,31.31,2024-09-22 16:48:03,Success
4327,856,Investments,9.88,2024-11-25 05:05:27,Failed
4328,831,QR Scan,13.06,2024-09-15 18:36:29,Failed
4329,476,QR Scan,72.48,2025-05-18 22:44:15,Success
4330,77,QR Scan,41.46,2024-07-26 23:46:57,Success
4331,986,Investments,73.77,2025-05-05 03:07:23,Abandoned
4332,822,Top-up,18.55,2025-06-25 16:57:16,Success
4333,423,QR Scan,92.19,2024-11-19 09:25:19,Success
4334,902,Bill Payment,7.54,2025-05-07 06:52:12,Success
4335,584,Bill Payment,0.45,2025-04-06 20:30:52,Success
4336,48,QR Scan,16.42,2024-09-12 08:46:13,Success
4337,847,Top-up,38.51,2024-11-16 02:05:47,Success
4338,903,Top-up,18.63,2024-09-17 10:18:21,Success
4339,302,QR Scan,41.29,2025-01-16 09:42:49,Success
4340,256,QR Scan,31.47,2025-05-28 11:06:07,Success
4341,99,Top-up,52.58,2025-04-26 01:45:47,Abandoned
4342,228,Money Transfer,140.86,2025-01-13 08:39:55,Failed
4343,386,QR Scan,13.18,2024-07-28 05:14:30,Success
4344,389,Bill Payment,2.08,2024-09-07 14:31:41,Success
4345,100,Bill Payment,25.17,2024-11-27 15:39:49,Success
4346,210,Bill Payment,49.09,2025-04-17 09:18:36,Success
4347,761,QR Scan,56.99,2024-09-29 08:39:47,Abandoned
4348,20,Investments,3.39,2025-02-21 16:11:57,Success
4349,916,Top-up,45.5,2025-05-12 00:24:51,Success
4350,93,Bill Payment,3.65,2025-05-12 05:40:17,Abandoned
4351,313,Top-up,31.4,2025-02-10 14:55:48,Success
4352,652,Top-up,29.17,2025-02-14 00:56:19,Success
4353,523,Bill Payment,5.32,2025-04-19 16:44:17,Success
4354,921,Investments,24.06,2025-05-16 01:04:17,Success
4355,968,Money Transfer,135.51,2024-07-28 05:30:18,Success
4356,862,QR Scan,42.49,2025-05-05 17:19:09,Success
4357,734,Money Transfer,3.58,2025-01-29 09:47:18,Abandoned
4358,384,QR Scan,59.65,2024-08-07 04:36:29,Success
4359,949,QR Scan,3.63,2025-02-21 18:40:56,Success
4360,234,Money Transfer,49.66,2024-12-09 02:43:27,Success
4361,312,Investments,83.06,2025-04-21 14:47:25,Success
4362,687,Top-up,27.87,2024-09-11 16:37:27,Abandoned
4363,699,Bill Payment,58.53,2024-12-16 21:01:02,Success
4364,634,Investments,12.86,2025-07-03 19:30:13,Success
4365,396,Top-up,35.85,2025-04-05 18:52:27,Success
4366,179,Investments,7.77,2024-10-07 05:27:04,Success
4367,953,Top-up,53.62,2025-06-30 10:37:18,Success
4368,54,Bill Payment,17.2,2025-04-22 21:44:04,Abandoned
4369,23,Bill Payment,38.04,2024-12-03 11:49:58,Success
4370,86,Bill Payment,5.52,2025-04-18 23:57:29,Success
4371,965,QR Scan,27.6,2024-12-28 08:55:13,Success
4372,73,Investments,4.82,2025-05-04 13:33:24,Failed
4373,639,Bill Payment,12.35,2024-07-30 06:10:13,Success
4374,754,QR Scan,11.67,2025-01-23 20:24:33,Abandoned
4375,264,Top-up,91.53,2024-09-29 22:17:57,Abandoned
4376,212,QR Scan,39.57,2025-06-28 23:00:43,Success
4377,979,Top-up,36.3,2025-04-09 10:36:26,Success
4378,732,Bill Payment,262.08,2024-11-30 23:08:02,Failed
4379,319,Top-up,84.46,2024-11-13 18:21:13,Success
4380,942,Top-up,11.33,2024-10-22 21:33:19,Success
4381,883,QR Scan,70.57,2025-02-05 21:15:39,Failed
4382,757,Investments,31.62,2024-12-26 23:22:28,Success
4383,109,Bill Payment,30.38,2024-11-11 14:12:40,Success
4384,962,QR Scan,1.25,2024-09-01 04:35:59,Success
4385,337,Investments,119.79,2025-05-12 14:20:40,Success
4386,765,Top-up,21.83,2025-03-14 12:20:00,Success
4387,496,Top-up,15.68,2024-07-11 23:45:56,Success
4388,712,Money Transfer,34.69,2025-04-26 14:24:12,Success
4389,182,Top-up,35.98,2024-11-21 17:48:36,Success
4390,833,Investments,14.57,2025-05-25 08:38:43,Success
4391,53,QR Scan,42.06,2024-12-16 17:36:16,Success
4392,863,Investments,23.75,2024-09-18 22:57:42,Success
4393,862,Money Transfer,6.6,2025-06-07 18:43:43,Failed
4394,139,Investments,39.46,2024-11-19 15:40:47,Failed
4395,824,Bill Payment,83.9,2024-12-14 05:54:51,Success
4396,933,Money Transfer,14.41,2024-11-27 04:37:54,Failed
4397,562,Money Transfer,10.15,2025-06-14 06:10:38,Success
4398,886,Top-up,6.57,2025-06-09 21:37:24,Success
4399,640,Bill Payment,11.59,2024-09-08 18:29:04,Success
4400,724,QR Scan,55.19,2024-11-20 14:32:33,Success
4401,449,Investments,42.7,2024-12-29 23:37:53,Success
4402,461,Investments,11.5,2025-05-29 19:27:32,Abandoned
4403,313,QR Scan,24.03,2025-06-15 11:13:54,Success
4404,139,Investments,34.09,2024-08-02 16:46:23,Failed
4405,522,Bill Payment,25.32,2024-12-26 04:32:56,Success
4406,777,Investments,43.26,2025-04-21 06:56:41,Failed
4407,232,QR Scan,108.94,2025-06-02 11:31:21,Success
4408,323,Money Transfer,44.37,2024-07-12 10:44:47,Success
4409,672,QR Scan,38.34,2024-12-02 05:22:24,Success
4410,992,QR Scan,107.84,2025-06-11 05:32:48,Success
4411,112,Top-up,36.3,2024-08-11 02:43:23,Success
4412,104,Money Transfer,135.96,2025-03-04 10:29:08,Success
4413,468,Bill Payment,35.75,2024-10-26 11:24:25,Success
4414,229,Bill Payment,65.13,2025-03-21 11:52:04,Abandoned
4415,72,Bill Payment,103.43,2024-07-11 08:35:24,Success
4416,424,Investments,24.84,2025-04-09 15:26:42,Failed
4417,419,QR Scan,83.06,2024-10-07 19:51:05,Success
4418,71,Top-up,63.98,2024-11-23 21:44:21,Success
4419,621,Top-up,29.56,2025-03-09 14:27:47,Success
4420,969,Money Transfer,20.48,2024-10-30 16:26:47,Success
4421,986,Investments,8.23,2024-12-03 15:57:04,Success
4422,961,Money Transfer,18.9,2024-09-30 23:23:40,Success
4423,439,Bill Payment,31.31,2024-12-17 12:58:23,Success
4424,990,Bill Payment,25.01,2024-07-14 12:13:33,Success
4425,355,QR Scan,19.27,2025-04-02 04:11:43,Success
4426,665,Money Transfer,166.16,2024-08-09 16:12:47,Failed
4427,844,Top-up,133.34,2024-10-26 08:32:36,Success
4428,803,Investments,19.3,2025-06-02 18:29:08,Success
4429,179,Investments,14.08,2024-07-24 19:31:19,Abandoned
4430,73,QR Scan,3.54,2025-04-04 18:03:40,Failed
4431,940,Investments,72.94,2024-09-18 14:13:46,Success
4432,282,Top-up,14.65,2025-02-18 17:01:20,Success
4433,149,Top-up,116.72,2025-04-17 10:51:28,Success
4434,474,Top-up,13.89,2025-06-12 02:59:40,Success
4435,860,Top-up,7.93,2025-03-06 17:56:35,Success
4436,255,Top-up,5.14,2025-02-08 15:34:11,Success
4437,828,Bill Payment,87.3,2024-12-24 19:22:53,Success
4438,189,Top-up,9.39,2025-02-10 07:27:14,Failed
4439,121,Investments,13.78,2024-07-20 23:45:36,Failed
4440,618,Top-up,124.06,2024-07-29 14:11:05,Success
4441,989,QR Scan,81.47,2024-12-14 22:46:28,Success
4442,953,Money Transfer,64.71,2024-11-16 10:34:50,Failed
4443,797,Money Transfer,5.93,2024-10-21 17:20:30,Success
4444,317,Bill Payment,5.08,2025-05-15 03:35:53,Success
4445,621,QR Scan,68.95,2025-03-21 22:16:03,Abandoned
4446,222,Top-up,0.55,2025-03-19 15:10:57,Success
4447,894,Investments,99.4,2024-11-09 06:05:42,Success
4448,595,QR Scan,25.19,2025-05-04 04:12:32,Abandoned
4449,747,Bill Payment,26.2,2024-08-31 01:25:09,Success
4450,511,Bill Payment,22.97,2024-09-22 15:50:00,Success
4451,780,Top-up,5.77,2025-05-08 05:19:50,Failed
4452,873,QR Scan,31.12,2025-06-20 02:35:54,Failed
4453,842,Investments,54.49,2025-05-28 10:39:38,Success
4454,129,QR Scan,18.64,2024-11-11 18:39:30,Success
4455,705,QR Scan,16.21,2024-12-17 00:09:51,Success
4456,712,Top-up,29.3,2025-04-16 05:40:51,Success
4457,405,Top-up,24.9,2025-01-20 02:08:34,Success
4458,831,Investments,63.3,2025-02-18 00:25:47,Failed
4459,26,Bill Payment,46.08,2024-09-28 02:13:20,Abandoned
4460,173,Money Transfer,22.34,2025-05-28 11:34:36,Success
4461,402,Money Transfer,45.81,2024-11-05 05:05:25,Success
4462,416,QR Scan,33.02,2024-10-12 04:40:55,Failed
4463,596,Bill Payment,57.18,2024-11-17 08:41:43,Abandoned
4464,53,QR Scan,21.09,2025-04-29 12:55:39,Success
4465,609,Top-up,71.13,2025-03-14 00:05:25,Success
4466,603,Money Transfer,53.16,2025-03-03 19:54:02,Success
4467,637,Money Transfer,70.76,2024-09-07 15:40:34,Success
4468,801,Investments,0.29,2025-02-02 19:28:08,Success
4469,705,Top-up,54.45,2024-10-31 01:06:39,Abandoned
4470,582,Bill Payment,22.82,2025-06-22 11:14:15,Failed
4471,303,Top-up,15.16,2025-01-24 18:08:02,Success
4472,186,Bill Payment,31.44,2024-12-07 23:55:32,Success
4473,938,QR Scan,23.51,2025-05-01 19:14:14,Success
4474,685,Top-up,22.31,2024-08-08 22:38:09,Success
4475,588,Top-up,6.81,2024-10-20 01:24:21,Success
4476,550,Investments,51.74,2025-02-23 22:32:04,Success
4477,946,Money Transfer,58.87,2025-05-24 03:06:38,Success
4478,817,Investments,9.37,2024-10-29 03:29:14,Success
4479,812,Investments,4.66,2024-08-15 03:24:21,Abandoned
4480,867,Top-up,8.45,2025-04-02 06:41:51,Abandoned
4481,132,Investments,7.03,2024-10-13 11:24:38,Success
4482,492,QR Scan,1.22,2024-09-16 11:33:14,Success
4483,675,Money Transfer,68.58,2025-05-22 13:51:31,Success
4484,175,Investments,44.42,2025-02-23 05:44:37,Success
4485,669,Top-up,30.29,2024-09-29 12:07:04,Failed
4486,753,Top-up,89.97,2025-06-21 10:46:25,Success
4487,649,Bill Payment,31.15,2025-05-02 22:14:13,Success
4488,274,Investments,18.18,2025-02-25 12:34:16,Success
4489,742,Bill Payment,9.55,2025-04-06 18:19:18,Success
4490,705,Top-up,28.93,2025-04-11 21:19:11,Success
4491,650,QR Scan,276.43,2025-03-05 01:10:17,Success
4492,79,QR Scan,33.13,2025-03-21 14:37:58,Success
4493,151,Money Transfer,5.27,2024-10-16 02:47:41,Success
4494,918,Investments,15.95,2025-06-10 06:13:05,Failed
4495,431,Bill Payment,8.28,2025-02-06 23:28:53,Failed
4496,810,Money Transfer,2.06,2024-08-16 21:45:51,Failed
4497,250,Money Transfer,79.83,2025-04-11 05:49:44,Success
4498,338,Top-up,0.9,2024-10-22 14:43:53,Abandoned
4499,475,QR Scan,29.5,2025-04-13 03:21:59,Failed
4500,808,Bill Payment,91.23,2024-12-05 10:20:31,Success
4501,133,Money Transfer,68.64,2024-08-08 19:36:56,Success
4502,912,Money Transfer,67.71,2024-08-16 07:38:21,Failed
4503,591,Top-up,2.26,2024-12-14 08:36:16,Failed
4504,212,Investments,30.91,2024-10-30 15:48:35,Success
4505,126,Money Transfer,6.84,2024-11-15 12:47:03,Success
4506,887,Investments,145.19,2025-02-07 18:30:06,Success
4507,462,Top-up,63.61,2025-02-12 12:19:06,Success
4508,638,Bill Payment,50.91,2024-09-17 00:21:38,Success
4509,631,Bill Payment,27.05,2024-12-19 17:33:55,Success
4510,519,Money Transfer,9.33,2025-02-20 12:51:25,Success
4511,433,QR Scan,58.53,2024-07-24 19:10:02,Success
4512,108,Investments,44.32,2024-07-21 18:15:42,Success
4513,301,QR Scan,93.1,2024-11-19 04:19:30,Success
4514,678,Investments,20.95,2024-07-27 17:18:30,Success
4515,947,Bill Payment,6.82,2024-08-28 00:23:55,Success
4516,679,Bill Payment,45.62,2024-12-05 06:06:35,Success
4517,348,QR Scan,145.79,2024-08-30 10:22:15,Success
4518,171,Top-up,32.44,2025-02-19 21:06:19,Success
4519,811,QR Scan,30.7,2024-08-10 12:52:53,Success
4520,866,QR Scan,100.41,2024-07-08 03:56:11,Success
4521,632,Top-up,71.65,2024-08-03 21:50:40,Failed
4522,838,Investments,114.29,2024-08-01 11:15:41,Success
4523,597,Investments,39.24,2025-01-15 02:30:22,Abandoned
4524,900,Money Transfer,64.49,2024-10-26 01:09:42,Success
4525,359,QR Scan,77.1,2025-01-13 06:34:40,Success
4526,269,Money Transfer,4.62,2025-04-13 01:32:44,Success
4527,203,QR Scan,52.36,2025-01-24 03:06:25,Failed
4528,104,Top-up,24.36,2025-05-23 22:00:03,Abandoned
4529,440,Top-up,11.0,2025-05-20 00:19:40,Failed
4530,449,QR Scan,2.04,2025-03-31 01:04:13,Success
4531,701,Bill Payment,119.71,2024-07-13 23:01:41,Success
4532,650,QR Scan,69.83,2024-09-20 18:40:04,Failed
4533,623,Bill Payment,50.34,2024-10-22 06:05:17,Success
4534,461,Top-up,46.49,2025-02-20 09:53:44,Success
4535,870,Bill Payment,13.67,2025-02-02 08:29:24,Success
4536,748,QR Scan,39.57,2024-12-09 19:15:54,Success
4537,716,Bill Payment,64.93,2024-09-27 08:47:18,Failed
4538,850,Investments,109.81,2024-09-21 03:22:33,Success
4539,533,QR Scan,10.08,2025-02-04 00:24:14,Success
4540,270,QR Scan,65.5,2025-01-31 09:28:46,Success
4541,630,Top-up,29.89,2024-09-04 15:32:11,Success
4542,298,Money Transfer,159.26,2025-05-21 14:45:45,Failed
4543,205,Investments,43.17,2025-04-22 13:31:31,Success
4544,964,QR Scan,55.69,2024-07-21 10:34:35,Success
4545,745,Money Transfer,16.04,2025-05-17 11:00:35,Success
4546,76,Top-up,49.31,2024-11-20 18:55:21,Success
4547,357,Top-up,3.29,2024-08-09 21:24:32,Abandoned
4548,395,Top-up,87.54,2025-05-15 23:18:26,Success
4549,686,QR Scan,41.88,2025-06-16 13:18:59,Abandoned
4550,684,Investments,42.04,2024-08-04 00:32:55,Success
4551,703,Investments,5.94,2025-05-09 22:37:56,Success
4552,208,Top-up,57.07,2025-05-05 14:35:35,Success
4553,313,QR Scan,5.76,2025-07-03 05:38:41,Success
4554,770,Top-up,25.36,2024-10-22 00:24:42,Success
4555,770,QR Scan,8.75,2025-06-29 04:43:43,Success
4556,376,Bill Payment,42.01,2025-02-20 16:20:19,Success
4557,660,QR Scan,106.17,2025-01-07 08:32:46,Abandoned
4558,357,Top-up,7.3,2024-10-19 13:34:47,Failed
4559,597,Money Transfer,12.18,2025-03-30 09:07:39,Abandoned
4560,197,Investments,2.38,2024-10-11 23:25:04,Success
4561,338,Investments,36.53,2024-09-10 09:02:08,Success
4562,454,Bill Payment,12.37,2024-09-29 07:52:56,Failed
4563,815,Bill Payment,11.15,2025-02-12 17:35:31,Success
4564,896,Money Transfer,85.46,2024-08-16 08:35:24,Success
4565,249,Investments,74.39,2024-08-20 16:13:15,Success
4566,528,Money Transfer,50.73,2024-12-12 06:25:22,Success
4567,375,Top-up,33.9,2025-03-09 23:29:39,Failed
4568,666,Top-up,40.48,2025-02-07 13:49:27,Success
4569,801,Bill Payment,29.8,2024-12-04 23:59:01,Success
4570,542,Money Transfer,159.28,2025-06-01 05:54:03,Success
4571,657,QR Scan,12.38,2024-11-11 07:24:40,Success
4572,663,Top-up,20.65,2024-08-06 19:39:43,Success
4573,605,Bill Payment,86.56,2025-06-23 08:27:57,Success
4574,803,Bill Payment,15.43,2025-03-20 08:23:50,Abandoned
4575,308,Bill Payment,168.32,2024-11-10 18:37:17,Success
4576,594,Investments,50.7,2024-10-27 12:37:17,Success
4577,984,Investments,155.85,2025-05-31 16:25:09,Abandoned
4578,429,Bill Payment,6.47,2024-10-08 05:26:48,Success
4579,31,Money Transfer,9.53,2025-03-13 14:44:54,Failed
4580,364,Bill Payment,49.99,2024-10-21 13:11:03,Failed
4581,997,QR Scan,13.12,2025-07-02 10:25:06,Success
4582,675,Investments,4.02,2025-05-08 03:50:28,Abandoned
4583,552,Bill Payment,113.65,2025-04-15 05:56:27,Success
4584,868,Bill Payment,49.51,2025-02-22 13:53:17,Failed
4585,68,Top-up,69.58,2025-04-01 13:58:54,Success
4586,638,QR Scan,14.51,2024-12-05 07:19:19,Success
4587,40,Investments,73.32,2025-05-08 09:39:56,Success
4588,192,QR Scan,46.22,2024-07-28 22:47:37,Success
4589,547,Investments,50.89,2025-01-03 04:06:32,Success
4590,266,QR Scan,14.89,2024-07-06 21:04:48,Success
4591,263,Bill Payment,52.51,2025-01-19 16:18:04,Failed
4592,83,QR Scan,4.99,2024-12-30 14:39:32,Success
4593,543,QR Scan,82.38,2024-12-11 23:16:28,Success
4594,691,Bill Payment,21.04,2025-06-25 03:37:00,Success
4595,185,Money Transfer,7.32,2025-05-10 17:11:50,Success
4596,371,Investments,0.02,2025-04-16 20:26:26,Success
4597,929,QR Scan,101.55,2024-07-07 21:17:35,Success
4598,990,Investments,37.22,2025-03-23 01:40:47,Success
4599,119,Investments,60.42,2025-05-17 10:20:21,Success
4600,410,Money Transfer,5.26,2025-01-12 11:18:23,Success
4601,547,Top-up,13.86,2024-09-03 20:33:21,Success
4602,687,Investments,19.81,2025-04-19 19:42:33,Success
4603,993,Money Transfer,140.77,2024-12-21 15:59:33,Success
4604,558,Top-up,11.98,2024-09-14 05:35:27,Success
4605,294,Money Transfer,2.71,2025-02-17 09:17:50,Success
4606,387,QR Scan,70.03,2024-08-15 00:36:53,Success
4607,173,Investments,127.53,2025-02-12 19:17:56,Failed
4608,484,Investments,12.78,2024-11-14 03:35:06,Success
4609,384,Investments,147.99,2025-01-31 01:33:19,Success
4610,421,QR Scan,81.51,2025-04-03 06:26:33,Success
4611,492,Money Transfer,3.82,2025-03-06 20:47:26,Success
4612,264,QR Scan,32.95,2025-02-05 22:18:14,Success
4613,329,QR Scan,3.46,2024-08-06 06:41:04,Success
4614,569,Investments,106.97,2025-06-05 23:19:47,Success
4615,111,Bill Payment,185.94,2025-06-13 01:16:04,Failed
4616,509,Money Transfer,120.87,2025-07-03 06:16:01,Success
4617,912,Money Transfer,106.16,2024-07-24 15:59:44,Success
4618,862,Investments,134.21,2025-06-21 15:35:49,Failed
4619,300,Investments,3.84,2025-05-31 05:01:22,Success
4620,580,Top-up,10.65,2025-01-05 14:46:17,Failed
4621,840,Bill Payment,6.65,2025-02-25 17:55:08,Abandoned
4622,178,Bill Payment,1.64,2024-12-15 23:26:52,Success
4623,928,Top-up,43.41,2024-11-13 04:57:13,Failed
4624,102,QR Scan,61.37,2025-04-02 02:55:39,Success
4625,899,Top-up,23.8,2025-01-09 21:09:52,Success
4626,218,Bill Payment,83.29,2024-08-18 14:24:41,Failed
4627,289,QR Scan,179.64,2024-09-12 15:02:30,Success
4628,1,Bill Payment,7.74,2025-06-08 15:55:25,Success
4629,679,QR Scan,23.18,2025-01-04 20:39:38,Success
4630,906,Bill Payment,78.03,2024-09-18 00:16:42,Success
4631,768,Investments,122.86,2025-01-30 08:38:14,Success
4632,140,QR Scan,6.02,2024-09-21 22:27:43,Success
4633,874,Investments,41.09,2024-12-18 22:13:09,Failed
4634,40,Bill Payment,42.5,2025-03-06 05:11:05,Abandoned
4635,925,Bill Payment,37.75,2025-05-05 17:45:26,Success
4636,114,Bill Payment,69.16,2024-10-29 12:19:11,Success
4637,998,Money Transfer,52.79,2024-09-19 07:00:46,Success
4638,992,Top-up,29.53,2025-04-16 12:46:58,Success
4639,717,Top-up,19.58,2024-09-24 18:44:00,Success
4640,650,Money Transfer,6.4,2025-03-22 06:01:03,Success
4641,365,Top-up,28.7,2025-05-10 04:36:47,Success
4642,728,QR Scan,13.84,2025-02-01 10:13:19,Success
4643,384,QR Scan,39.82,2025-01-23 04:12:15,Success
4644,981,Bill Payment,70.7,2025-03-14 17:15:58,Abandoned
4645,136,QR Scan,12.45,2025-05-28 14:03:19,Success
4646,80,Investments,145.67,2025-03-10 11:13:43,Success
4647,866,Investments,23.77,2025-01-13 01:46:06,Failed
4648,630,Investments,23.07,2025-06-02 12:12:16,Success
4649,488,Bill Payment,48.65,2025-05-19 18:40:41,Success
4650,219,QR Scan,27.2,2025-05-06 13:40:31,Success
4651,864,Money Transfer,65.68,2025-06-28 05:48:41,Success
4652,814,QR Scan,12.84,2025-03-25 11:15:28,Success
4653,975,Investments,134.46,2025-01-24 23:38:20,Failed
4654,439,Investments,85.88,2024-10-30 03:32:13,Success
4655,678,Money Transfer,220.64,2025-06-05 08:26:43,Success
4656,709,Investments,16.47,2024-10-22 08:12:17,Success
4657,832,Money Transfer,18.36,2025-05-07 09:53:34,Success
4658,708,Investments,109.31,2024-12-05 18:21:41,Success
4659,259,Money Transfer,85.83,2024-09-23 01:36:56,Failed
4660,788,Top-up,3.68,2025-06-21 10:14:31,Success
4661,30,Bill Payment,19.29,2025-05-01 10:38:40,Success
4662,181,Money Transfer,52.81,2025-02-23 09:23:23,Abandoned
4663,429,Bill Payment,95.23,2024-11-25 19:39:43,Failed
4664,195,QR Scan,10.47,2025-01-31 22:06:40,Success
4665,887,Money Transfer,89.82,2024-09-05 10:59:44,Failed
4666,574,QR Scan,4.34,2025-03-11 15:33:50,Abandoned
4667,477,Investments,142.86,2024-12-26 03:16:33,Success
4668,919,QR Scan,118.99,2024-08-18 02:05:32,Success
4669,629,Bill Payment,11.81,2025-04-19 04:07:34,Success
4670,421,Top-up,17.78,2024-12-05 11:19:39,Success
4671,725,QR Scan,6.35,2024-12-13 17:25:30,Abandoned
4672,576,Top-up,16.39,2025-02-28 05:37:56,Success
4673,844,Top-up,6.55,2025-01-16 19:51:01,Success
4674,602,QR Scan,56.84,2024-07-09 03:57:35,Success
4675,819,Top-up,50.61,2025-04-12 23:36:37,Success
4676,613,Top-up,36.63,2024-11-01 09:13:13,Success
4677,770,Top-up,159.71,2024-11-13 20:41:45,Success
4678,237,Bill Payment,102.74,2024-11-02 09:26:50,Success
4679,125,Investments,2.59,2024-10-19 01:03:10,Success
4680,697,Money Transfer,74.19,2025-03-26 05:47:41,Failed
4681,453,Investments,76.03,2025-06-24 12:54:07,Failed
4682,55,QR Scan,57.8,2025-01-26 20:38:22,Success
4683,875,Bill Payment,116.44,2024-12-08 08:11:15,Success
4684,423,Money Transfer,39.82,2025-03-07 22:17:10,Success
4685,747,QR Scan,84.48,2025-06-19 08:36:01,Success
4686,347,Bill Payment,18.76,2024-11-05 12:15:36,Success
4687,294,Bill Payment,43.09,2025-07-01 21:45:15,Failed
4688,166,Investments,9.48,2024-11-20 20:40:56,Success
4689,72,Money Transfer,16.51,2024-11-21 12:50:17,Failed
4690,111,Investments,92.92,2025-05-03 19:58:17,Failed
4691,814,QR Scan,24.4,2025-02-07 11:59:54,Success
4692,490,Investments,63.43,2025-01-02 21:31:05,Success
4693,829,Top-up,104.3,2025-03-24 01:48:19,Success
4694,427,Top-up,54.67,2024-09-09 23:54:52,Success
4695,727,Investments,0.23,2025-01-18 16:21:21,Abandoned
4696,180,QR Scan,11.78,2024-11-17 11:18:32,Abandoned
4697,913,QR Scan,10.16,2025-05-13 05:46:39,Success
4698,651,Bill Payment,4.12,2024-10-23 20:42:15,Success
4699,15,Bill Payment,32.33,2025-06-13 03:13:32,Success
4700,950,Top-up,19.1,2025-06-05 15:55:12,Failed
4701,981,Investments,2.15,2024-07-16 07:34:27,Success
4702,532,Investments,49.94,2024-11-20 04:41:15,Success
4703,845,QR Scan,115.69,2024-11-03 03:41:58,Success
4704,562,Top-up,42.19,2025-06-16 22:43:47,Success
4705,267,Top-up,38.88,2024-07-18 11:38:06,Success
4706,990,Investments,44.44,2025-07-01 04:45:23,Success
4707,592,Money Transfer,22.28,2024-09-19 19:38:17,Success
4708,977,Investments,18.57,2024-12-14 12:46:01,Success
4709,266,Bill Payment,1.04,2025-05-08 07:57:09,Failed
4710,144,Bill Payment,47.6,2025-05-03 23:17:56,Abandoned
4711,9,Top-up,62.0,2025-05-17 10:19:44,Success
4712,579,Bill Payment,7.84,2025-02-10 19:55:55,Success
4713,296,QR Scan,1.39,2025-06-09 07:23:58,Success
4714,13,QR Scan,40.98,2025-01-19 06:08:42,Success
4715,913,Bill Payment,39.19,2025-01-19 01:37:57,Failed
4716,157,Investments,47.84,2024-12-21 21:05:01,Failed
4717,182,Money Transfer,6.38,2024-10-09 04:02:36,Abandoned
4718,160,Top-up,38.33,2025-03-23 12:44:56,Abandoned
4719,386,Investments,30.86,2024-08-07 02:58:51,Success
4720,363,Money Transfer,124.7,2025-03-04 11:54:01,Success
4721,196,QR Scan,58.17,2024-11-21 01:44:44,Success
4722,758,Money Transfer,34.97,2024-11-17 13:00:15,Success
4723,434,Bill Payment,18.26,2025-04-18 23:57:07,Success
4724,792,Investments,142.34,2025-05-25 03:58:36,Success
4725,512,Money Transfer,34.9,2025-01-14 01:00:14,Abandoned
4726,701,Investments,14.91,2024-10-05 20:59:20,Success
